Day,Hour,Keypresses
2022-03-05,2,0
2022-03-05,3,0
2022-03-05,4,0
2022-03-05,5,0
2022-03-05,6,0
2022-03-05,7,0
2022-03-05,8,0
2022-03-05,9,0
2022-03-05,10,77
2022-03-06,11,2916
2022-03-06,12,7466
2022-03-06,13,88
2022-03-07,14,3944
2022-03-07,15,3577
2022-03-07,16,1899
2022-03-07,17,4606
2022-03-07,18,7119
2022-03-07,20,4849
2022-03-07,21,7092
2022-03-07,22,1894
2022-03-07,23,533
2022-03-08,0,0
2022-03-08,1,0
2022-03-08,2,0
2022-03-08,3,0
2022-03-08,4,0
2022-03-08,5,0
2022-03-08,6,0
2022-03-08,7,0
2022-03-08,8,0
2022-03-08,9,0
2022-03-08,10,0
2022-03-08,11,0
2022-03-08,12,0
2022-03-08,13,347
2022-03-08,14,1
2022-03-08,15,339
2022-03-08,16,1042
2022-03-08,17,2883
2022-03-08,18,364
2022-03-08,19,522
2022-03-08,20,56
2022-03-08,21,1
2022-03-08,22,2164
2022-03-08,23,1450
2022-03-09,0,0
2022-03-09,10,975
2022-03-09,11,6357
2022-03-09,12,1049
2022-03-09,13,331
2022-03-10,2,0
2022-03-10,3,0
2022-03-10,4,0
2022-03-10,5,0
2022-03-10,6,0
2022-03-10,7,0
2022-03-10,8,0
2022-03-10,9,0
2022-03-10,10,1110
2022-03-10,11,463
2022-03-10,12,0
2022-03-10,15,2712
2022-03-10,16,3942
2022-03-11,12,116
2022-03-11,13,0
2022-03-11,14,0
2022-03-11,15,33
2022-03-12,15,64
2022-03-12,16,375
2022-03-13,12,137
2022-03-13,13,0
2022-03-13,14,0
2022-03-13,15,12
2022-03-14,17,28
2022-03-14,18,0
2022-03-14,19,0
2022-03-14,20,0
2022-03-14,21,0
2022-03-14,22,0
2022-03-14,23,0
2022-03-15,0,0
2022-03-15,1,2
2022-03-15,14,31
2022-03-15,17,0
2022-03-15,18,468
2022-03-16,10,53
2022-03-16,11,300
2022-03-16,12,226
2022-03-16,13,0
2022-03-16,16,0
2022-03-16,18,9
2022-03-16,19,0
2022-03-16,20,0
2022-03-16,21,0
2022-03-16,22,0
2022-03-16,23,0
2022-03-17,0,0
2022-03-17,1,0
2022-03-17,2,0
2022-03-17,3,65
2022-03-17,4,0
2022-03-17,7,0
2022-03-17,8,859
2022-03-17,9,1427
2022-03-17,10,0
2022-03-17,11,0
2022-03-17,12,7
2022-03-17,13,50
2022-03-17,14,0
2022-03-17,16,835
2022-03-17,17,0
2022-03-17,18,0
2022-03-18,17,426
2022-03-18,18,176
2022-03-18,19,0
2022-03-18,20,0
2022-03-18,21,0
2022-03-18,22,0
2022-03-18,23,0
2022-03-19,0,0
2022-03-19,1,0
2022-03-19,2,0
2022-03-19,3,2
2022-03-19,4,0
2022-03-19,5,0
2022-03-19,6,0
2022-03-19,7,0
2022-03-19,8,0
2022-03-19,9,0
2022-03-19,10,6
2022-03-19,11,80
2022-03-19,12,2346
2022-03-19,13,5378
2022-03-19,14,4582
2022-03-19,15,1844
2022-03-19,16,1258
2022-03-20,11,1
2022-03-20,12,0
2022-03-20,13,1213
2022-03-20,14,278
2022-03-20,15,1146
2022-03-20,16,902
2022-03-20,17,63
2022-03-20,18,70
2022-03-20,19,3
2022-03-20,20,1
2022-03-20,21,0
2022-03-20,22,63
2022-03-20,23,2
2022-03-21,0,0
2022-03-21,1,0
2022-03-21,2,0
2022-03-21,3,0
2022-03-21,4,0
2022-03-21,5,0
2022-03-21,6,0
2022-03-21,7,0
2022-03-21,8,0
2022-03-21,9,0
2022-03-21,10,2759
2022-03-21,11,1692
2022-03-21,12,3650
2022-03-21,13,606
2022-03-21,14,1039
2022-03-21,15,2716
2022-03-21,16,2853
2022-03-21,17,2192
2022-03-22,8,1218
2022-03-22,9,1593
2022-03-22,10,1188
2022-03-22,11,1231
2022-03-22,12,1975
2022-03-22,13,2784
2022-03-22,14,4667
2022-03-22,15,2040
2022-03-22,16,5835
2022-03-22,17,1639
2022-03-22,18,545
2022-03-22,19,2037
2022-03-22,20,0
2022-03-22,21,1282
2022-03-22,22,1947
2022-03-22,23,184
2022-03-23,9,6029
2022-03-23,10,8090
2022-03-23,11,5523
2022-03-23,12,0
2022-03-23,13,5111
2022-03-23,14,7591
2022-03-23,15,7887
2022-03-23,16,3460
2022-03-23,17,1281
2022-03-23,18,4503
2022-03-23,19,979
2022-03-23,20,3151
2022-03-23,21,393
2022-03-23,22,3181
2022-03-23,23,3529
2022-03-24,0,979
2022-03-24,13,1106
2022-03-24,14,749
2022-03-24,15,878
2022-03-24,16,328
2022-03-24,17,3719
2022-03-24,18,2032
2022-03-24,19,3084
2022-03-24,20,5702
2022-03-25,11,0
2022-03-25,12,1448
2022-03-25,13,268
2022-03-25,14,3156
2022-03-25,15,3324
2022-03-25,16,3630
2022-03-25,17,167
2022-03-25,20,0
2022-03-25,21,977
2022-03-25,22,2464
2022-03-25,23,2668
2022-03-26,0,2296
2022-03-26,1,3846
2022-03-26,2,4580
2022-03-26,3,0
2022-03-26,13,302
2022-03-26,14,2162
2022-03-26,15,3285
2022-03-26,16,7546
2022-03-26,17,0
2022-03-26,21,1180
2022-03-26,22,3645
2022-03-26,23,5477
2022-03-27,0,3478
2022-03-27,1,2884
2022-03-27,2,2398
2022-03-27,3,2153
2022-03-27,12,534
2022-03-27,13,479
2022-03-27,20,1124
2022-03-27,21,1515
2022-03-27,22,1403
2022-03-27,23,4260
2022-03-28,0,3755
2022-03-28,1,3554
2022-03-28,14,4508
2022-03-28,15,4413
2022-03-28,16,4863
2022-03-28,17,1647
2022-03-28,18,13406
2022-03-28,19,8887
2022-03-28,21,735
2022-03-29,8,3747
2022-03-29,9,2819
2022-03-29,10,1874
2022-03-29,11,3108
2022-03-29,12,9009
2022-03-29,13,5640
2022-03-29,14,4123
2022-03-29,15,3050
2022-03-29,16,5215
2022-03-29,17,1071
2022-03-30,0,0
2022-03-30,1,1952
2022-03-30,2,2734
2022-03-30,13,1095
2022-03-30,14,2346
2022-03-30,15,97
2022-03-30,16,2696
2022-03-30,17,6108
2022-03-30,18,3273
2022-03-30,19,102
2022-03-30,20,2
2022-03-30,21,4283
2022-03-30,22,3009
2022-03-30,23,3283
2022-03-31,0,2473
2022-03-31,1,1216
2022-03-31,11,279
2022-03-31,12,4626
2022-03-31,13,3966
2022-03-31,14,3751
2022-03-31,15,11554
2022-03-31,16,7555
2022-03-31,17,686
2022-03-31,18,6213
2022-03-31,19,3220
2022-03-31,20,2842
2022-04-01,1,0
2022-04-01,10,431
2022-04-01,11,660
2022-04-01,12,1117
2022-04-01,13,228
2022-04-01,14,5123
2022-04-01,15,2004
2022-04-01,16,3251
2022-04-01,17,3729
2022-04-01,18,6367
2022-04-01,19,4585
2022-04-01,20,955
2022-04-01,21,3815
2022-04-01,22,2130
2022-04-01,23,2925
2022-04-02,0,3525
2022-04-02,1,4915
2022-04-02,2,423
2022-04-02,13,2422
2022-04-02,14,7031
2022-04-02,15,0
2022-04-03,1,24
2022-04-03,12,0
2022-04-03,13,4999
2022-04-03,14,4010
2022-04-03,15,3089
2022-04-03,16,531
2022-04-03,17,1039
2022-04-03,21,325
2022-04-03,22,344
2022-04-03,23,1505
2022-04-04,0,853
2022-04-04,1,72
2022-04-04,10,1671
2022-04-04,11,5662
2022-04-04,12,3380
2022-04-04,13,3335
2022-04-04,14,3559
2022-04-04,15,6422
2022-04-04,16,9641
2022-04-04,17,4457
2022-04-04,18,458
2022-04-04,19,3821
2022-04-04,20,2188
2022-04-04,21,1355
2022-04-04,22,157
2022-04-04,23,162
2022-04-05,8,1505
2022-04-05,9,4865
2022-04-05,10,3081
2022-04-05,11,3357
2022-04-05,12,1383
2022-04-05,13,3623
2022-04-05,14,3097
2022-04-05,15,4771
2022-04-05,16,5094
2022-04-05,17,5547
2022-04-05,18,1666
2022-04-06,17,2
2022-04-06,18,738
2022-04-06,19,2435
2022-04-06,20,1420
2022-04-06,21,102
2022-04-06,22,2359
2022-04-06,23,7836
2022-04-07,0,6158
2022-04-07,11,994
2022-04-07,12,412
2022-04-07,13,4979
2022-04-07,14,8121
2022-04-07,15,4117
2022-04-07,16,6325
2022-04-07,17,1800
2022-04-07,23,2422
2022-04-08,0,4885
2022-04-08,1,1370
2022-04-08,2,1085
2022-04-08,3,198
2022-04-08,4,0
2022-04-08,5,0
2022-04-08,6,0
2022-04-08,7,0
2022-04-08,8,325
2022-04-08,9,2995
2022-04-08,10,4696
2022-04-08,11,98
2022-04-08,12,1734
2022-04-08,13,31
2022-04-08,23,860
2022-04-09,0,0
2022-04-09,1,0
2022-04-09,2,0
2022-04-09,3,0
2022-04-09,4,0
2022-04-09,5,0
2022-04-09,6,0
2022-04-09,7,0
2022-04-09,8,0
2022-04-09,9,9
2022-04-09,21,1406
2022-04-09,22,2919
2022-04-09,23,3204
2022-04-10,10,162
2022-04-10,11,6691
2022-04-10,12,844
2022-04-10,21,4266
2022-04-10,22,5191
2022-04-10,23,4069
2022-04-11,0,2215
2022-04-11,10,7160
2022-04-11,11,650
2022-04-11,12,582
2022-04-11,17,1935
2022-04-11,18,6900
2022-04-11,19,4717
2022-04-11,20,1204
2022-04-11,21,6123
2022-04-11,22,2539
2022-04-11,23,4737
2022-04-12,0,295
2022-04-12,1,0
2022-04-12,2,0
2022-04-12,3,0
2022-04-12,4,0
2022-04-12,5,0
2022-04-12,6,0
2022-04-12,7,0
2022-04-12,8,1283
2022-04-12,9,5691
2022-04-12,10,1348
2022-04-12,11,3875
2022-04-12,12,1437
2022-04-12,13,2683
2022-04-12,14,4310
2022-04-12,15,2764
2022-04-12,16,3477
2022-04-12,17,933
2022-04-12,18,4884
2022-04-12,19,2032
2022-04-12,20,3464
2022-04-12,21,4036
2022-04-12,22,2655
2022-04-12,23,8969
2022-04-13,0,4628
2022-04-13,1,8513
2022-04-13,2,278
2022-04-13,17,4210
2022-04-13,18,1192
2022-04-13,19,2175
2022-04-13,20,58
2022-04-13,21,2375
2022-04-13,22,1332
2022-04-13,23,3188
2022-04-14,0,3027
2022-04-14,1,2927
2022-04-14,2,182
2022-04-14,11,231
2022-04-14,13,1650
2022-04-14,14,398
2022-04-14,15,1524
2022-04-14,16,2364
2022-04-14,17,3704
2022-04-14,18,4815
2022-04-14,19,4972
2022-04-14,20,5197
2022-04-14,21,2800
2022-04-14,22,9368
2022-04-14,23,0
2022-04-15,0,6806
2022-04-15,1,1237
2022-04-15,2,174
2022-04-15,3,0
2022-04-15,4,0
2022-04-15,5,0
2022-04-15,6,0
2022-04-15,7,0
2022-04-15,8,59
2022-04-15,10,431
2022-04-15,11,413
2022-04-15,12,331
2022-04-15,13,183
2022-04-15,21,2602
2022-04-15,22,4883
2022-04-15,23,1810
2022-04-16,14,1687
2022-04-16,15,6109
2022-04-16,16,5010
2022-04-17,15,774
2022-04-17,16,5644
2022-04-17,17,574
2022-04-18,7,0
2022-04-18,8,1504
2022-04-18,9,1354
2022-04-18,10,2552
2022-04-18,11,650
2022-04-18,12,0
2022-04-18,13,1423
2022-04-18,14,209
2022-04-18,17,1529
2022-04-18,18,3754
2022-04-18,19,2362
2022-04-18,20,1005
2022-04-18,21,4443
2022-04-18,22,2705
2022-04-18,23,1249
2022-04-19,0,2448
2022-04-19,8,973
2022-04-19,9,2780
2022-04-19,10,3811
2022-04-19,11,2036
2022-04-19,12,3334
2022-04-19,13,3926
2022-04-19,14,1176
2022-04-19,15,6732
2022-04-19,16,2126
2022-04-19,17,4017
2022-04-19,18,3212
2022-04-19,20,1
2022-04-19,22,192
2022-04-20,10,1181
2022-04-20,11,2590
2022-04-20,12,3296
2022-04-20,13,7662
2022-04-20,14,6602
2022-04-20,15,3333
2022-04-20,16,3718
2022-04-20,17,864
2022-04-20,18,1228
2022-04-20,20,1588
2022-04-20,21,794
2022-04-20,22,5086
2022-04-20,23,4629
2022-04-21,0,2530
2022-04-21,10,219
2022-04-21,11,1536
2022-04-21,12,229
2022-04-21,13,4983
2022-04-21,14,6923
2022-04-22,9,0
2022-04-22,10,1789
2022-04-22,11,3736
2022-04-22,12,6131
2022-04-22,13,390
2022-04-22,14,0
2022-04-22,15,1625
2022-04-22,16,5309
2022-04-22,17,6104
2022-04-22,21,2542
2022-04-22,22,2455
2022-04-22,23,20
2022-04-24,13,231
2022-04-24,22,2746
2022-04-24,23,6761
2022-04-25,0,5614
2022-04-25,1,1329
2022-04-25,10,0
2022-04-25,11,8666
2022-04-25,12,5298
2022-04-25,13,2006
2022-04-25,14,3255
2022-04-25,15,4797
2022-04-25,16,703
2022-04-25,17,8162
2022-04-25,18,142
2022-04-25,19,4192
2022-04-25,20,2120
2022-04-25,21,3158
2022-04-25,22,7802
2022-04-25,23,3956
2022-04-26,0,2854
2022-04-26,8,1326
2022-04-26,9,269
2022-04-26,10,628
2022-04-26,11,2212
2022-04-26,12,2914
2022-04-26,13,2542
2022-04-26,14,5126
2022-04-26,15,8512
2022-04-26,16,8432
2022-04-26,17,7274
2022-04-26,18,2798
2022-04-26,19,5423
2022-04-26,20,2547
2022-04-26,21,3948
2022-04-26,22,2891
2022-04-26,23,2900
2022-04-27,10,1053
2022-04-27,11,2360
2022-04-27,12,5588
2022-04-27,13,1242
2022-04-27,17,811
2022-04-27,18,649
2022-04-27,19,2454
2022-04-27,20,3348
2022-04-27,21,4408
2022-04-27,22,97
2022-04-27,23,3643
2022-04-28,0,3139
2022-04-28,1,544
2022-04-28,12,370
2022-04-28,13,3660
2022-04-28,16,214
2022-04-28,17,2774
2022-04-28,18,3851
2022-04-28,19,3646
2022-04-28,20,3693
2022-04-28,21,457
2022-04-28,22,2819
2022-04-28,23,4561
2022-04-29,0,5892
2022-04-29,1,2520
2022-04-29,2,2291
2022-04-29,3,40
2022-04-29,4,0
2022-04-29,5,0
2022-04-29,6,0
2022-04-29,7,0
2022-04-29,8,0
2022-04-29,9,0
2022-04-29,10,0
2022-04-29,11,520
2022-04-29,12,3610
2022-04-29,13,2016
2022-04-29,14,130
2022-04-29,15,3611
2022-04-29,16,0
2022-04-29,17,0
2022-04-29,18,684
2022-04-29,19,0
2022-04-29,20,0
2022-04-29,21,0
2022-04-29,22,0
2022-04-29,23,0
2022-04-30,0,0
2022-04-30,1,0
2022-04-30,2,25
2022-04-30,3,0
2022-04-30,4,0
2022-04-30,5,0
2022-04-30,6,0
2022-04-30,7,0
2022-04-30,8,0
2022-04-30,9,0
2022-04-30,10,0
2022-04-30,11,1855
2022-04-30,12,4272
2022-04-30,13,2545
2022-04-30,14,2966
2022-04-30,15,2896
2022-04-30,16,2116
2022-04-30,17,76
2022-05-01,22,2622
2022-05-01,23,5354
2022-05-02,0,9318
2022-05-02,1,1773
2022-05-02,12,2806
2022-05-02,13,505
2022-05-02,14,2880
2022-05-02,15,3065
2022-05-02,16,4308
2022-05-02,17,1054
2022-05-02,18,1
2022-05-02,19,0
2022-05-02,20,98
2022-05-02,21,1072
2022-05-02,22,3250
2022-05-02,23,9118
2022-05-03,0,6629
2022-05-03,1,5123
2022-05-03,2,0
2022-05-03,11,106
2022-05-03,12,7553
2022-05-03,13,9047
2022-05-03,14,4670
2022-05-03,15,6152
2022-05-03,16,1229
2022-05-03,17,6218
2022-05-03,18,5431
2022-05-03,19,8238
2022-05-03,20,0
2022-05-03,22,5798
2022-05-03,23,6716
2022-05-04,0,1018
2022-05-04,11,6367
2022-05-04,12,4326
2022-05-04,13,425
2022-05-04,14,10218
2022-05-04,15,3147
2022-05-05,13,7
2022-05-05,14,2261
2022-05-05,15,2968
2022-05-05,16,1934
2022-05-05,17,411
2022-05-07,23,943
2022-05-09,9,374
2022-05-09,10,2072
2022-05-09,11,1911
2022-05-09,12,1089
2022-05-09,13,4425
2022-05-09,14,4102
2022-05-09,15,1011
2022-05-09,16,1156
2022-05-09,17,249
2022-05-09,18,0
2022-05-09,19,1615
2022-05-09,20,489
2022-05-09,22,442
2022-05-09,23,957
2022-05-10,0,1148
2022-05-10,1,1824
2022-05-10,2,607
2022-05-10,3,464
2022-05-10,4,0
2022-05-10,5,0
2022-05-10,6,0
2022-05-10,7,0
2022-05-10,8,0
2022-05-10,9,0
2022-05-10,10,0
2022-05-10,11,0
2022-05-10,12,0
2022-05-10,13,5321
2022-05-10,14,5272
2022-05-10,15,4968
2022-05-10,16,6964
2022-05-10,17,231
2022-05-11,0,5899
2022-05-11,1,295
2022-05-11,11,135
2022-05-11,12,728
2022-05-11,13,1304
2022-05-11,14,955
2022-05-11,15,501
2022-05-11,16,1503
2022-05-11,17,72
2022-05-11,18,146
2022-05-11,19,0
2022-05-11,20,1387
2022-05-11,21,2161
2022-05-11,22,1786
2022-05-11,23,0
2022-05-12,13,2244
2022-05-12,14,2674
2022-05-12,15,2579
2022-05-12,16,4152
2022-05-12,17,1759
2022-05-12,23,4282
2022-05-13,0,4296
2022-05-13,1,2860
2022-05-13,2,2220
2022-05-13,11,0
2022-05-13,12,4275
2022-05-13,13,6266
2022-05-13,14,5450
2022-05-13,15,6460
2022-05-13,16,214
2022-05-13,18,1510
2022-05-13,19,6710
2022-05-13,20,1673
2022-05-13,21,308
2022-05-13,22,262
2022-05-13,23,3918
2022-05-14,0,4755
2022-05-14,1,5632
2022-05-14,2,67
2022-05-14,11,3061
2022-05-14,12,6510
2022-05-14,13,5366
2022-05-14,14,5608
2022-05-14,15,1898
2022-05-14,16,4251
2022-05-14,17,28
2022-05-14,22,712
2022-05-14,23,3609
2022-05-15,12,0
2022-05-15,13,0
2022-05-15,14,0
2022-05-15,15,0
2022-05-15,22,377
2022-05-15,23,6994
2022-05-16,0,1877
2022-05-16,10,1850
2022-05-16,11,4754
2022-05-16,12,2857
2022-05-16,13,2641
2022-05-16,14,3123
2022-05-16,15,3737
2022-05-16,16,2583
2022-05-16,17,3700
2022-05-16,18,2166
2022-05-16,19,1971
2022-05-16,21,898
2022-05-16,22,1599
2022-05-16,23,1224
2022-05-17,0,3661
2022-05-17,1,517
2022-05-17,2,1818
2022-05-17,3,120
2022-05-17,12,488
2022-05-17,13,1105
2022-05-17,14,1339
2022-05-17,15,265
2022-05-18,23,565
2022-05-19,0,367
2022-05-19,1,158
2022-05-19,2,0
2022-05-19,3,0
2022-05-19,4,0
2022-05-19,5,0
2022-05-19,6,0
2022-05-19,7,0
2022-05-19,8,0
2022-05-20,0,984
2022-05-20,1,355
2022-05-20,23,186
2022-05-21,0,725
2022-05-21,1,1561
2022-05-21,2,279
2022-05-21,20,57
2022-05-21,21,972
2022-05-21,23,414
2022-05-22,0,3342
2022-05-22,1,823
2022-05-22,11,0
2022-05-22,12,34
2022-05-22,15,3950
2022-05-22,16,406
2022-05-23,11,104
2022-05-23,12,6000
2022-05-23,15,892
2022-05-23,16,2098
2022-05-23,17,3079
2022-05-23,18,772
2022-05-23,19,0
2022-05-23,20,4024
2022-05-23,21,290
2022-05-23,22,232
2022-05-23,23,2811
2022-05-24,0,4684
2022-05-24,1,2394
2022-05-24,2,2189
2022-05-24,3,2703
2022-05-24,12,464
2022-05-24,13,1819
2022-05-24,14,4639
2022-05-24,15,2134
2022-05-24,16,1999
2022-05-24,17,15
2022-05-24,18,0
2022-05-24,19,0
2022-05-24,20,0
2022-05-24,21,0
2022-05-24,22,997
2022-05-24,23,2625
2022-05-25,0,2660
2022-05-25,1,3148
2022-05-25,2,1358
2022-05-25,3,2029
2022-05-25,12,1877
2022-05-25,13,678
2022-05-25,14,2010
2022-05-25,15,32
2022-05-25,16,246
2022-05-25,17,4257
2022-05-25,18,3357
2022-05-25,21,2557
2022-05-25,22,1724
2022-05-25,23,1062
2022-05-26,0,1041
2022-05-26,1,1352
2022-05-26,2,5633
2022-05-26,3,9670
2022-05-26,4,0
2022-05-26,14,3
2022-05-26,15,6378
2022-05-26,16,8823
2022-05-26,17,7435
2022-05-26,18,6190
2022-05-26,19,4529
2022-05-26,20,1071
2022-05-26,21,3081
2022-05-26,22,2910
2022-05-26,23,3914
2022-05-27,0,8
2022-05-27,8,2281
2022-05-27,9,2923
2022-05-27,10,1543
2022-05-27,11,2385
2022-05-27,12,3993
2022-05-27,13,2567
2022-05-27,14,1827
2022-05-27,15,3812
2022-05-27,16,3944
2022-05-27,17,3414
2022-05-27,18,3800
2022-05-27,19,1963
2022-05-27,21,284
2022-05-27,22,251
2022-05-27,23,1
2022-05-28,8,981
2022-05-28,9,2470
2022-05-28,10,932
2022-05-28,11,1171
2022-05-28,12,1441
2022-05-28,13,1454
2022-05-28,14,1081
2022-05-28,15,1055
2022-05-28,16,579
2022-05-28,17,1295
2022-05-28,18,0
2022-05-28,19,0
2022-05-28,20,467
2022-05-28,21,0
2022-05-28,22,7
2022-05-28,23,785
2022-05-29,0,739
2022-05-29,1,56
2022-05-29,2,0
2022-05-29,3,0
2022-05-29,4,0
2022-05-29,5,0
2022-05-29,6,0
2022-05-29,7,0
2022-05-29,8,244
2022-05-29,9,1491
2022-05-29,10,169
2022-05-29,11,0
2022-05-29,12,0
2022-05-29,13,180
2022-05-29,14,0
2022-05-29,15,189
2022-05-29,16,0
2022-05-29,17,1467
2022-05-29,18,1309
2022-05-29,19,38
2022-05-29,20,600
2022-05-29,21,294
2022-05-29,22,170
2022-05-29,23,2176
2022-05-30,8,1297
2022-05-30,9,474
2022-05-30,10,850
2022-05-30,11,2108
2022-05-30,12,2120
2022-05-30,13,8199
2022-05-30,22,3102
2022-05-30,23,5324
2022-05-31,0,0
2022-05-31,1,0
2022-05-31,2,0
2022-05-31,3,0
2022-05-31,4,0
2022-05-31,5,0
2022-05-31,6,0
2022-05-31,7,0
2022-05-31,8,4170
2022-05-31,9,3209
2022-05-31,10,5572
2022-05-31,11,817
2022-05-31,12,313
2022-05-31,13,2
2022-05-31,14,702
2022-05-31,15,476
2022-05-31,16,254
2022-05-31,17,192
2022-05-31,21,0
2022-05-31,22,1925
2022-05-31,23,2159
2022-06-01,8,1621
2022-06-01,9,1161
2022-06-01,10,1026
2022-06-01,11,1635
2022-06-01,12,3649
2022-06-01,13,1301
2022-06-01,14,1374
2022-06-01,15,25
2022-06-01,16,79
2022-06-01,17,2
2022-06-01,18,1060
2022-06-02,8,1614
2022-06-02,9,2874
2022-06-02,10,181
2022-06-02,15,1984
2022-06-02,16,2921
2022-06-02,17,1527
2022-06-02,18,2596
2022-06-02,19,1230
2022-06-02,20,988
2022-06-02,21,1488
2022-06-02,22,2310
2022-06-02,23,7435
2022-06-03,0,282
2022-06-03,8,1373
2022-06-03,9,1682
2022-06-03,10,3619
2022-06-03,11,4026
2022-06-03,12,2337
2022-06-03,13,3241
2022-06-03,14,3462
2022-06-03,15,42
2022-06-03,21,15
2022-06-03,22,426
2022-06-03,23,3319
2022-06-04,8,502
2022-06-04,9,5699
2022-06-04,10,0
2022-06-05,8,248
2022-06-05,9,2785
2022-06-05,10,2217
2022-06-05,11,0
2022-06-05,13,70
2022-06-05,14,163
2022-06-05,15,256
2022-06-05,16,211
2022-06-05,17,142
2022-06-05,18,1394
2022-06-05,19,1319
2022-06-05,20,2103
2022-06-05,21,1129
2022-06-05,22,618
2022-06-05,23,2868
2022-06-06,0,362
2022-06-06,8,1348
2022-06-06,9,3752
2022-06-06,10,3065
2022-06-06,11,1952
2022-06-06,12,386
2022-06-06,13,0
2022-06-06,14,0
2022-06-06,15,0
2022-06-06,16,0
2022-06-06,17,0
2022-06-06,18,0
2022-06-06,19,0
2022-06-06,20,0
2022-06-06,21,0
2022-06-06,22,1457
2022-06-06,23,1866
2022-06-07,8,253
2022-06-07,9,3333
2022-06-07,10,5355
2022-06-07,11,3310
2022-06-07,12,3757
2022-06-07,13,2460
2022-06-07,14,2737
2022-06-07,15,2468
2022-06-07,16,2925
2022-06-07,17,3205
2022-06-07,18,3772
2022-06-07,19,1057
2022-06-07,21,508
2022-06-07,22,2465
2022-06-07,23,4273
2022-06-08,0,64
2022-06-08,14,2638
2022-06-08,15,3092
2022-06-08,16,4076
2022-06-08,17,0
2022-06-09,9,1862
2022-06-09,10,8062
2022-06-09,11,3197
2022-06-09,12,3383
2022-06-09,13,2919
2022-06-09,14,749
2022-06-09,15,456
2022-06-09,16,2188
2022-06-09,17,2348
2022-06-09,22,1
2022-06-09,23,999
2022-06-10,0,429
2022-06-10,1,0
2022-06-10,2,0
2022-06-10,3,0
2022-06-10,4,0
2022-06-10,5,0
2022-06-10,6,0
2022-06-10,7,0
2022-06-10,8,754
2022-06-10,9,1378
2022-06-10,10,975
2022-06-10,11,292
2022-06-10,12,56
2022-06-10,16,669
2022-06-10,17,1
2022-06-11,15,98
2022-06-11,16,7
2022-06-11,17,0
2022-06-11,18,0
2022-06-11,19,0
2022-06-11,20,0
2022-06-13,15,1451
2022-06-13,16,3904
2022-06-13,17,0
2022-06-13,18,0
2022-06-13,19,0
2022-06-13,20,0
2022-06-13,21,0
2022-06-13,22,0
2022-06-13,23,0
2022-06-14,18,984
2022-06-14,19,50
2022-06-15,15,465
2022-06-15,16,1913
2022-06-15,17,2588
2022-06-15,18,967
2022-06-15,22,385
2022-06-16,8,181
2022-06-16,9,596
2022-06-16,10,449
2022-06-16,11,781
2022-06-16,12,4256
2022-06-16,13,5381
2022-06-16,14,5425
2022-06-16,15,1945
2022-06-16,16,5481
2022-06-16,17,1832
2022-06-16,18,1896
2022-06-16,19,2001
2022-06-16,20,89
2022-06-16,21,2893
2022-06-16,22,2395
2022-06-16,23,3156
2022-06-17,0,2908
2022-06-17,1,247
2022-06-17,8,665
2022-06-17,9,0
2022-06-17,10,0
2022-06-17,11,3457
2022-06-17,12,2873
2022-06-17,13,619
2022-06-17,14,979
2022-06-17,15,1514
2022-06-17,16,3971
2022-06-17,17,755
2022-06-17,18,0
2022-06-17,19,0
2022-06-17,20,0
2022-06-17,21,0
2022-06-17,22,0
2022-06-17,23,0
2022-06-18,0,810
2022-06-21,9,68
2022-06-21,10,777
2022-06-21,11,1116
2022-06-21,12,1094
2022-06-21,13,2136
2022-06-21,14,687
2022-06-21,15,1
2022-06-21,19,2234
2022-06-21,20,1771
2022-06-21,21,1901
2022-06-21,22,2666
2022-06-21,23,827
2022-06-22,12,4039
2022-06-22,13,149
2022-06-22,17,511
2022-06-22,18,2951
2022-06-22,19,1435
2022-06-22,20,1082
2022-06-22,21,0
2022-06-22,22,4112
2022-06-22,23,2552
2022-06-23,0,0
2022-06-23,6,311
2022-06-23,13,837
2022-06-23,14,3076
2022-06-23,15,994
2022-06-23,16,243
2022-06-23,17,0
2022-06-23,18,0
2022-06-23,19,804
2022-06-23,20,604
2022-06-23,21,2366
2022-06-23,22,1491
2022-06-23,23,0
2022-06-24,0,0
2022-06-24,1,0
2022-06-24,2,0
2022-06-24,3,0
2022-06-24,4,0
2022-06-24,5,0
2022-06-24,6,0
2022-06-24,7,0
2022-06-24,9,125
2022-06-24,10,1658
2022-06-24,11,749
2022-06-24,12,690
2022-06-27,9,745
2022-06-27,10,342
2022-06-27,11,2594
2022-06-27,12,71
2022-06-27,13,205
2022-06-27,14,2193
2022-06-27,15,4133
2022-06-27,16,3172
2022-06-27,17,1868
2022-06-27,18,1471
2022-06-27,19,5086
2022-06-27,20,4045
2022-06-27,21,552
2022-06-27,22,1613
2022-06-27,23,1436
2022-06-28,9,1956
2022-06-28,10,1196
2022-06-28,11,2634
2022-06-28,12,864
2022-06-28,13,2965
2022-06-28,14,1548
2022-06-28,15,1346
2022-06-28,16,3297
2022-06-28,17,4853
2022-06-28,21,54
2022-06-28,22,5181
2022-06-28,23,656
2022-06-29,0,992
2022-06-29,1,1083
2022-06-29,2,0
2022-06-29,3,0
2022-06-29,4,0
2022-06-29,5,0
2022-06-29,6,0
2022-06-29,7,0
2022-06-29,8,0
2022-06-29,9,0
2022-06-29,10,845
2022-06-29,11,9427
2022-06-29,12,3916
2022-06-29,13,2424
